Artist,Title,Air Time,Letter,Duration
Joni Mitchell,Urge For Going,2016-12-15 17:13:00,U,5
Tom Rush,Urge For Going,2016-12-15 17:18:00,U,8
Pink Floyd,Us And Them,2016-12-15 17:26:00,U,8
Grateful Dead,U.S. Blues,2016-12-15 17:34:00,U,6
LCD Soundsystem,Us V. Them,2016-12-15 17:40:00,U,9
Bill Withers,Use Me,2016-12-15 17:49:00,U,7
Kings Of Leon,Use Somebody,2016-12-15 17:56:00,U,4
Drive-By Truckers,Used To Be A Cop,2016-12-15 18:00:00,U,7
Bonnie Raitt,Used to Rule the World,2016-12-15 18:07:00,U,4
Mark Ronson feat. Amy Winehouse,Valerie,2016-12-15 18:11:00,V,5
Richard Thompson,Valerie,2016-12-15 18:16:00,V,4
Steve Winwood,Valerie,2016-12-15 18:20:00,V,6
The Monkees,Valleri,2016-12-15 18:26:00,V,2
Frank Zappa,Valley Girl,2016-12-15 18:28:00,V,5
Neil Young,Vampire Blues,2016-12-15 18:33:00,V,4
Loretta Lynn,Van Lear Rose,2016-12-15 18:37:00,V,4
Amos Lee,Vaporize,2016-12-15 18:41:00,V,5
Stone Temple Pilots,Vasoline,2016-12-15 18:46:00,V,3
The xx,VCR,2016-12-15 18:49:00,V,3
Ides Of March,Vehicle,2016-12-15 18:52:00,V,4
The Pixies,Velouria,2016-12-15 18:56:00,V,5
Frankie Avalon,Venus,2016-12-15 19:01:00,V,2
Shocking Blue,Venus,2016-12-15 19:03:00,V,5
Paul McCartney & Wings,Venus And Mars/Rockshow,2016-12-15 19:08:00,V,3
Wings,Venus And Mars-Rock Show-Jet,2016-12-15 19:11:00,V,11
Bjork,Venus As A Boy,2016-12-15 19:22:00,V,5
U2,Vertigo,2016-12-15 19:27:00,V,3
Lou Reed,Vicious,2016-12-15 19:30:00,V,4
The Eagles,Victim Of Love,2016-12-15 19:34:00,V,5
The Kinks,Victoria,2016-12-15 19:39:00,V,3
Lana Del Rey,Video Games,2016-12-15 19:42:00,V,4
The Buggles,Video Killed The Radio Star,2016-12-15 19:46:00,V,5
Ultravox,Vienna,2016-12-15 19:51:00,V,4
Car Seat Headrest,Vincent,2016-12-15 19:55:00,V,5
Coldplay,Violet Hill,2016-12-15 20:00:00,V,3
Roxy Music,Virginia Plain,2016-12-15 20:03:00,V,3
Jamiroquai,Virtual Insanity,2016-12-15 20:06:00,V,8
Bob Dylan,Visions Of Johanna,2016-12-15 20:14:00,V,7
Coldplay,Viva La Vida,2016-12-15 20:21:00,V,4
Bruce Springsteen,Viva Las Vegas,2016-12-15 20:25:00,V,3
Elvis Presley,Viva Las Vegas,2016-12-15 20:28:00,V,4
'Til Tuesday,Voices Carry,2016-12-15 20:32:00,V,4
Damien Rice,Volcano,2016-12-15 20:36:00,V,5
Jefferson Airplane,Volunteers,2016-12-15 20:41:00,V,3
Angelique Kidjo,Voodoo Child,2016-12-15 20:44:00,V,4
Jimi Hendrix,Voodoo Child (slight Return),2016-12-15 20:48:00,V,6
John Mayer,Vultures,2016-12-15 20:54:00,V,4
Young-Holt Unlimited,Wack Wack,2016-12-15 20:58:00,W,3
Old Crow Medicine Show,Wagon Wheel,2016-12-15 21:01:00,W,4
George Harrison,Wah-wah,2016-12-15 21:05:00,W,5
Huffamoose,Wait,2016-12-15 21:10:00,W,4
The Beatles,Wait,2016-12-15 21:14:00,W,4
The Jimi Hendrix Experience,Wait Until Tomorrow,2016-12-15 21:18:00,W,3
Uncle Tupelo,Wait Up,2016-12-15 21:21:00,W,2
The Flaming Lips,Waitin' For A Superman,2016-12-15 21:23:00,W,6
Bruce Springsteen,Waitin' On A Sunny Day,2016-12-15 21:29:00,W,4
Dave Mason,Waitin' On You,2016-12-15 21:33:00,W,3
Santana,Waiting,2016-12-15 21:36:00,W,6
Phish,Waiting All Night,2016-12-15 21:42:00,W,4
ZZ Top,Waiting For The Bus,2016-12-15 21:46:00,W,3
The Doors,Waiting For The Sun,2016-12-15 21:49:00,W,5
The Jayhawks,Waiting For The Sun,2016-12-15 21:54:00,W,5
Annie Lennox,Waiting In Vain,2016-12-15 21:59:00,W,5
Bob Marley & The Wailers,Waiting In Vain,2016-12-15 22:04:00,W,7
The Rolling Stones,Waiting On A Friend,2016-12-15 22:11:00,W,4
John Mayer,Waiting On The World To Change,2016-12-15 22:15:00,W,4
Fugazi,Waiting Room,2016-12-15 22:19:00,W,3
The Replacements,Waitress In The Sky,2016-12-15 22:22:00,W,2
Arcade Fire,Wake Up,2016-12-15 22:24:00,W,6
Teddy Thompson,Wake Up,2016-12-15 22:30:00,W,4
Harold Melvin & The Bluenotes,Wake Up Everybody,2016-12-15 22:34:00,W,4
The Everly Brothers,Wake Up Little Susie,2016-12-15 22:38:00,W,3
Kurt Vile,Wakin' On A Pretty Day,2016-12-15 22:41:00,W,12
Toni Childs,Walk And Talk Like An Angel,2016-12-15 22:53:00,W,6
Indigo Girls,Walk Away,2016-12-15 22:59:00,W,6
James Gang,Walk Away,2016-12-15 23:05:00,W,5
Peppino D'Agostino,Walk Away Renee,2016-12-15 23:10:00,W,4
Four Tops,Walk Away Renee,2016-12-15 23:14:00,W,2
The Left Banke,Walk Away Renee,2016-12-15 23:16:00,W,5
Donald Fagen,Walk Between The Raindrops,2016-12-15 23:21:00,W,2
The Ventures,Walk Don't Run,2016-12-15 23:23:00,W,2
Bruce Hornsby,Walk In The Sun,2016-12-15 23:25:00,W,5
Grand Funk Railroad,Walk Like A Man,2016-12-15 23:30:00,W,4
Bangles,Walk Like An Egyptian,2016-12-15 23:34:00,W,4
Dire Straits,Walk Of Life,2016-12-15 23:38:00,W,4
Neil Young,Walk On,2016-12-15 23:42:00,W,3
U2,Walk On,2016-12-15 23:45:00,W,6
Dionne Warwick,Walk On By,2016-12-15 23:51:00,W,2
The Stranglers,Walk On By,2016-12-15 23:53:00,W,7
Isaac Hayes,Walk On By,2016-12-16 00:00:00,W,12
Toad The Wet Sprocket,Walk On The Ocean,2016-12-16 00:12:00,W,3
Lou Reed,Walk on the Wild Side,2016-12-16 00:15:00,W,4
Jimmy Smith,Walk on the Wild Side,2016-12-16 00:19:00,W,6
Run-DMC,Walk This Way,2016-12-16 00:25:00,W,5
Wilco,Walken,2016-12-16 00:30:00,W,5
Patsy Cline,Walkin' After Midnight,2016-12-16 00:35:00,W,2
Rufus Thomas,Walkin' The Dog,2016-12-16 00:37:00,W,2
Fats Domino,Walkin' To New Orleans,2016-12-16 00:39:00,W,3
Cowboy Junkies,Walking After Midnight,2016-12-16 00:42:00,W,6
Kirsty MacColl,Walking Down Madison,2016-12-16 00:48:00,W,6
Missing Persons,Walking In L. A.,2016-12-16 00:54:00,W,4
Marc Cohn,Walking In Memphis,2016-12-16 00:58:00,W,5
Traffic,Walking In The Wind,2016-12-16 01:03:00,W,6
The Blackbyrds,Walking In Rhythm,2016-12-16 01:09:00,W,4
The Police,Walking In Your Footsteps,2016-12-16 01:13:00,W,4
Depeche Mode,Walking In My Shoes,2016-12-16 01:17:00,W,5
Annie Lennox,Walking On Broken Glass,2016-12-16 01:22:00,W,4
The Police,Walking On The Moon,2016-12-16 01:26:00,W,5
Tom Waits,Walking Spanish,2016-12-16 01:31:00,W,3
Tegan And Sara,Walking With A Ghost,2016-12-16 01:34:00,W,2
Richard Thompson,Wall Of Death,2016-12-16 01:36:00,W,6
Tom Petty,Walls (Circus),2016-12-16 01:42:00,W,4
Elliott Smith,Waltz #2,2016-12-16 01:46:00,W,4
Koko Taylor,Wang Dang Doodle,2016-12-16 01:50:00,W,5
Michael Jackson,Wanna Be Startin' Somethin',2016-12-16 01:55:00,W,6
The Honey Cone,Want Ads,2016-12-16 02:01:00,W,2
Edwin Starr,War,2016-12-16 02:03:00,W,4
Cake,War Pigs,2016-12-16 02:07:00,W,4
Paul Simon,Was A Sunny Day,2016-12-16 02:11:00,W,4
Ian Hunter,Wash Us Away,2016-12-16 02:15:00,W,4
The Byrds,Wasn't Born To Follow,2016-12-16 02:19:00,W,2
Kings Of Leon,Waste A Moment,2016-12-16 02:21:00,W,3
The Allman Brothers,Wasted Words,2016-12-16 02:24:00,W,4
Jack Johnson,Wasting Time,2016-12-16 02:28:00,W,6
David Bowie,Watch That Man,2016-12-16 02:34:00,W,4
Genesis,Watcher Of The Skies,2016-12-16 02:38:00,W,8
Elvis Costello,Watching The Detectives,2016-12-16 02:46:00,W,3
Bob Dylan,Watching The River Flow,2016-12-16 02:49:00,W,4
John Lennon,Watching The Wheels,2016-12-16 02:53:00,W,4
tUnE-yArDs,Water Fountain,2016-12-16 02:57:00,W,3
Dire Straits,Water Of Love,2016-12-16 03:00:00,W,5
Hot Tuna,Water Song,2016-12-16 03:05:00,W,5
Joan Armatrading,Water With The Wine,2016-12-16 03:10:00,W,4
David Bowie,Waterloo Sunset,2016-12-16 03:14:00,W,4
The Kinks,Waterloo Sunset,2016-12-16 03:18:00,W,3
Mongo Santamaria,Watermelon Man,2016-12-16 03:21:00,W,3
The Pixies,Wave Of Mutilation,2016-12-16 03:24:00,W,2
Van Morrison,Wavelength,2016-12-16 03:26:00,W,5
K'naan,Wavin' Flag,2016-12-16 03:31:00,W,5
World Party,Way Down Now,2016-12-16 03:36:00,W,4
Lone Justice,Ways To Be Wicked,2016-12-16 03:40:00,W,3
Zachary Cale,Wayward Son,2016-12-16 03:43:00,W,5
Moby,We Are All Made Of Stars,2016-12-16 03:48:00,W,4
Sister Sledge,We Are Family,2016-12-16 03:52:00,W,5
Queen,We Are The Champions,2016-12-16 03:57:00,W,3
fun.,We Are Young,2016-12-16 04:00:00,W,4
Rickie Lee Jones,We Belong Together,2016-12-16 04:04:00,W,5
Starship,We Built This City,2016-12-16 04:09:00,W,6
Stevie Wonder,We Can Work It Out,2016-12-16 04:15:00,W,3
The Beatles,We Can Work It Out,2016-12-16 04:18:00,W,2
Billy Joel,We Didn't Start The Fire,2016-12-16 04:20:00,W,5
Dyke & The Blazers,We Got More Soul,2016-12-16 04:25:00,W,2
Curtis Mayfield,We Got To Have Peace,2016-12-16 04:27:00,W,5
The Animals,We Gotta Get Out Of This Place,2016-12-16 04:32:00,W,3
Todd Rundgren,We Gotta Get You A Woman,2016-12-16 04:35:00,W,3
Dave Mason,We Just Disagree,2016-12-16 04:38:00,W,5
Heaven 17,We Live So Fast,2016-12-16 04:43:00,W,4
Holmes Brothers,"We Meet, We Part, We Remember",2016-12-16 04:47:00,W,4
Pete Seeger,We Shall Overcome,2016-12-16 04:51:00,W,5
Bruce Springsteen,We Take Care Of Our Own,2016-12-16 04:56:00,W,4
The Dandy Warhols,We Used To Be Friends,2016-12-16 05:00:00,W,3
Cold War Kids,We Used To Vacation,2016-12-16 05:03:00,W,5
The Waterboys,We Will Not Be Lovers,2016-12-16 05:08:00,W,7
Queen,We Will Rock You / We Are The Champions,2016-12-16 05:15:00,W,6
Donovan,Wear Your Love Like Heaven,2016-12-16 05:21:00,W,3
The Fifth Dimension,Wedding Bell Blues,2016-12-16 05:24:00,W,3
Tracy Chapman,Wedding Song,2016-12-16 05:27:00,W,4
Alice Cooper,Welcome To My Nightmare,2016-12-16 05:31:00,W,6
Rusted Root,Welcome To My Party,2016-12-16 05:37:00,W,3
David & David,Welcome To The Boomtown,2016-12-16 05:40:00,W,6
Joe Walsh,Welcome To The Club,2016-12-16 05:46:00,W,6
Pink Floyd,Welcome To The Machine,2016-12-16 05:52:00,W,7
Elvis Costello,Welcome To The Working Week,2016-12-16 05:59:00,W,2
Public Enemy,Welcome To The Terrordome,2016-12-16 06:01:00,W,6
Neil Young,Welfare Mothers,2016-12-16 06:07:00,W,6
Blind Faith,Well Alright,2016-12-16 06:13:00,W,4
The Impressions,We're A Winner,2016-12-16 06:17:00,W,5
Grand Funk Railroad,We're An American Band,2016-12-16 06:22:00,W,3
The White Stripes,We're Going To Be Friends,2016-12-16 06:25:00,W,3
The Who,We're Not Gonna Take It,2016-12-16 06:28:00,W,9
Warren Zevon,Werewolves Of London,2016-12-16 06:37:00,W,3
Lana Del Rey,West Coast,2016-12-16 06:40:00,W,4
Pet Shop Boys,West End Girls,2016-12-16 06:44:00,W,7
Grateful Dead,West L.A. Fadeaway,2016-12-16 06:51:00,W,7
k. d. lang,Western Stars,2016-12-16 06:58:00,W,4
The Five Americans,Western Union,2016-12-16 07:02:00,W,2
The J. Geils Band,Whammer Jammer,2016-12-16 07:04:00,W,5
Grateful Dead,Wharf Rat,2016-12-16 07:09:00,W,8
The Mavericks,What A Crying Shame,2016-12-16 07:17:00,W,6
Linda Lyndell,What A Man,2016-12-16 07:23:00,W,2
My Morning Jacket,What A Wonderful Man,2016-12-16 07:25:00,W,3
Quicksilver Messenger Service,What About Me,2016-12-16 07:28:00,W,6
Indigo Girls,What Are You Like,2016-12-16 07:34:00,W,6
Jimmy Ruffin,What Becomes Of The Brokenhearted,2016-12-16 07:40:00,W,3
Joan Osborne,What Becomes Of The Brokenhearted,2016-12-16 07:43:00,W,4
Boz Scaggs,What Can I Say,2016-12-16 07:47:00,W,5
The Smiths,What Difference Does It Make?,2016-12-16 07:52:00,W,4
The Tubes,What Do You Want From Life,2016-12-16 07:56:00,W,5
Bonnie Raitt,What Do You Want The Boy To Do,2016-12-16 08:01:00,W,3
Lowell George,What Do You Want The Girl To Do,2016-12-16 08:04:00,W,6
Jr. Walker & The All-Stars,What Does It Take (to Win Your Love),2016-12-16 08:10:00,W,3
The Beatles,What Goes On,2016-12-16 08:13:00,W,3
The Feelies,What Goes On,2016-12-16 08:16:00,W,8
The Velvet Underground,What Goes On,2016-12-16 08:24:00,W,4
Edie Brickell & The New Bohemians,What I Am,2016-12-16 08:28:00,W,5
David Bowie,What In The World,2016-12-16 08:33:00,W,2
Led Zeppelin,What Is And What Should Never Be,2016-12-16 08:35:00,W,7
Tower Of Power,What Is Hip,2016-12-16 08:42:00,W,6
Black Uhuru,What Is Life,2016-12-16 08:48:00,W,7
George Harrison,What Is Life,2016-12-16 08:55:00,W,5
Mark Knopfler,What It Is,2016-12-16 09:00:00,W,5
Florence And The Machine,What Kind Of Man,2016-12-16 09:05:00,W,3
Wilco,What Light,2016-12-16 09:08:00,W,7
Rod Stewart,What Made Milwaukee Famous,2016-12-16 09:15:00,W,3
Fleetwood Mac,What Makes You Think You're The One,2016-12-16 09:18:00,W,3
Dave Matthews Band,What Would You Say,2016-12-16 09:21:00,W,4
Lianne La Havas,What You Don't Do,2016-12-16 09:25:00,W,4
INXS,What You Need,2016-12-16 09:29:00,W,4
The Meters,What'cha Say,2016-12-16 09:33:00,W,3
The Dramatics,Whatcha See Is Whatcha Get,2016-12-16 09:36:00,W,5
Ray Charles,What'd I Say,2016-12-16 09:41:00,W,3
John Lennon,Whatever Gets You Through The Night,2016-12-16 09:44:00,W,4
Amos Lee,What's Been Goin' On,2016-12-16 09:48:00,W,7
Marvin Gaye,What's Going On,2016-12-16 09:55:00,W,4
Marvin Gaye,What's Happening Brother,2016-12-16 09:59:00,W,4
"10,000 Maniacs",What's The Matter Here,2016-12-16 10:03:00,W,4
Lou Reed,What's Good?,2016-12-16 10:07:00,W,4
4 Non Blondes,What's Up?,2016-12-16 10:11:00,W,5
The Doobie Brothers,Wheels Of Fortune,2016-12-16 10:16:00,W,5
The Story,When 2 & 2 Are Five,2016-12-16 10:21:00,W,4
Percy Sledge,When A Man Loves A Woman,2016-12-16 10:25:00,W,3
Roy Harper,When An Old Crickater Leaves The Crease,2016-12-16 10:28:00,W,10
Prince,When Doves Cry,2016-12-16 10:38:00,W,6
Suzanne Vega,When Heroes Go Down,2016-12-16 10:44:00,W,2
Richard & Linda Thompson,When I Get To The Border,2016-12-16 10:46:00,W,3
Levon Helm,When I Go Away,2016-12-16 10:49:00,W,6
The Beatles,When I'm Sixty-Four,2016-12-16 10:55:00,W,3
Bob Dylan,When I Paint My Masterpiece,2016-12-16 10:58:00,W,4
Rockpile,When I Write The Book,2016-12-16 11:02:00,W,3
U2,When Love Comes To Town,2016-12-16 11:05:00,W,7
Dawes,When My Time Comes,2016-12-16 11:12:00,W,5
Gary Clark Jr.,When My Train Pulls In,2016-12-16 11:17:00,W,9
Van Morrison,When That Evening Sun Goes Down,2016-12-16 11:26:00,W,3
Ian Hunter,When The Daylight Comes,2016-12-16 11:29:00,W,6
Led Zeppelin,When The Levee Breaks,2016-12-16 11:35:00,W,7
Hall & Oates,When The Morning Comes,2016-12-16 11:42:00,W,5
Richard Thompson,When The Spell Is Broken,2016-12-16 11:47:00,W,4
Ryan Adams,When The Stars Go Blue,2016-12-16 11:51:00,W,4
Dawes,When the Tequila Runs Out,2016-12-16 11:55:00,W,5
The Rolling Stones,When The Whip Comes Down,2016-12-16 12:47:00,W,4
The Police,When The World Is Running Down,2016-12-16 12:51:00,W,5
John Hiatt,When We Ran,2016-12-16 12:56:00,W,5
The Pretenders,When Will I See You,2016-12-16 13:01:00,W,5
Neil Young,When You Dance I Can Really Love,2016-12-16 13:06:00,W,3
Prince,When You Were Mine,2016-12-16 13:09:00,W,5
The Killers,When You Were Young,2016-12-16 13:14:00,W,4
Sonny Landreth,When You're Away,2016-12-16 13:18:00,W,4
Afro Celt Sound System,When You're Falling,2016-12-16 13:22:00,W,5
Marshall Crenshaw,Whenever You're On My Mind,2016-12-16 13:27:00,W,4
Dave Matthews Band,Where Are You Going,2016-12-16 13:31:00,W,3
The Supremes,Where Did Our Love Go,2016-12-16 13:34:00,W,3
Paula Cole,Where Have All The Cowboys Gone,2016-12-16 13:37:00,W,5
The Kinks,Where Have All The Good Times Gone,2016-12-16 13:42:00,W,2
The Pixies,Where Is My Mind?,2016-12-16 13:44:00,W,4
Donny Hathaway & Roberta Flack,Where Is The Love,2016-12-16 13:48:00,W,3
Beck,Where It's At,2016-12-16 13:51:00,W,4
U2,Where The Streets Have No Name,2016-12-16 13:55:00,W,5
Elton John,Where To Now St. Peter?,2016-12-16 14:00:00,W,4
Jonatha Brooke,Where Were You?,2016-12-16 14:04:00,W,6
Emmylou Harris,Where Will I Be,2016-12-16 14:10:00,W,6
Carole King,Where You Lead,2016-12-16 14:16:00,W,4
Brandi Carlile,Wherever Is Your Heart,2016-12-16 14:20:00,W,5
The Beatles,While My Guitar Gently Weeps,2016-12-16 14:25:00,W,4
Steve Winwood,While You See A Chance,2016-12-16 14:29:00,W,5
Devo,Whip It,2016-12-16 14:34:00,W,3
The Allman Brothers,Whipping Post,2016-12-16 14:37:00,W,6
Afro Celt Sound System,Whirl Y Reel,2016-12-16 14:43:00,W,7
Procol Harum,Whisky Train,2016-12-16 14:50:00,W,5
Jackie Wilson,Whispers (Gettin' Louder),2016-12-16 14:55:00,W,2
It's A Beautiful Day,White Bird,2016-12-16 14:57:00,W,6
Joseph,White Flag,2016-12-16 15:03:00,W,6
Graham Parker,White Honey,2016-12-16 15:09:00,W,3
Darlingside,White Horses,2016-12-16 15:12:00,W,5
David Gray,White Ladder,2016-12-16 15:17:00,W,5
Jason & The Scorchers,White Lies,2016-12-16 15:22:00,W,3
Grandmaster Melle Mel,White Lines (Don't Do It),2016-12-16 15:25:00,W,7
The Tubes,White Punks On Dope,2016-12-16 15:32:00,W,7
Jefferson Airplane,White Rabbit,2016-12-16 15:39:00,W,4
Cream,White Room,2016-12-16 15:43:00,W,5
Fleet Foxes,White Winter Hymnal,2016-12-16 15:48:00,W,2
The Who,Who Are You,2016-12-16 15:50:00,W,6
Men At Work,Who Can It Be Now?,2016-12-16 15:56:00,W,4
Bobby Long,Who Have You Been Loving,2016-12-16 16:00:00,W,4
Bill Withers,Who Is He (And What Is He To You)?,2016-12-16 16:04:00,W,4
Me'shell Ndegeocello,Who Is He And What Is He To You,2016-12-16 16:08:00,W,6
Fairport Convention,Who Knows Where The Time Goes,2016-12-16 16:14:00,W,5
The Velvet Underground,Who Loves The Sun,2016-12-16 16:19:00,W,3
Melody Gardot,Who Will Comfort Me,2016-12-16 16:22:00,W,5
Led Zeppelin,Whole Lotta Love,2016-12-16 16:27:00,W,9
Jerry Lee Lewis,Whole Lotta Shakin' Goin' On,2016-12-16 16:36:00,W,3
Shawn Colvin,Whole New You,2016-12-16 16:39:00,W,4
Wreckless Eric,Whole Wide World,2016-12-16 16:43:00,W,4
The Kinks,Who'll Be The Next In Line,2016-12-16 16:47:00,W,2
Creedence Clearwater Revival,Who'll Stop The Rain,2016-12-16 16:49:00,W,5
U2,Who's Gonna Ride Your Wild Horses,2016-12-16 16:54:00,W,6
Eurythmics,Who's That Girl?,2016-12-16 17:00:00,W,4
Nada Surf,Whose Authority,2016-12-16 17:04:00,W,3
The Buzzcocks,Why Can't I Touch It?,2016-12-16 17:07:00,W,8
Timmy Thomas,Why Can't We Live Together,2016-12-16 17:15:00,W,5
Steve Winwood,Why Can't We Live Together?,2016-12-16 17:20:00,W,9
Frankie Lymon & The Teenagers,Why Do Fools Fall In Love,2016-12-16 17:29:00,W,2
Travis,Why Does It Always Rain On Me,2016-12-16 17:31:00,W,3
Derek & The Dominos,Why Does Love Got To Be So Sad?,2016-12-16 17:34:00,W,5
The Beatles,Why Don't We Do It In The Road?,2016-12-16 17:39:00,W,3
Rodney Crowell,Why Don't We Talk About It,2016-12-16 17:42:00,W,3
John Mayer,Why Georgia,2016-12-16 17:45:00,W,6
B. B. King,Why I Sing The Blues,2016-12-16 17:51:00,W,9
Freedy Johnston,Wichita Lineman,2016-12-16 18:00:00,W,4
Glen Campbell,Wichita Lineman,2016-12-16 18:04:00,W,5
Chris Isaak,Wicked Game,2016-12-16 18:09:00,W,4
Brett Dennen,Wild Child,2016-12-16 18:13:00,W,5
The Doors,Wild Child,2016-12-16 18:18:00,W,3
The Beatles,Wild Honey Pie,2016-12-16 18:21:00,W,1
The Flying Burrito Brothers,Wild Horses,2016-12-16 18:22:00,W,6
The Rolling Stones,Wild Horses,2016-12-16 18:28:00,W,9
Garland Jeffreys,Wild In The Streets,2016-12-16 18:37:00,W,3
David Bowie,Wild Is The Wind,2016-12-16 18:40:00,W,6
Steve Miller Band,Wild Mountain Honey,2016-12-16 18:46:00,W,8
Van Morrison,Wild Night,2016-12-16 18:54:00,W,3
Jerry Lee Lewis,Wild One,2016-12-16 18:57:00,W,3
Tone-Loc,Wild Thing,2016-12-16 19:00:00,W,4
The Troggs,Wild Thing,2016-12-16 19:04:00,W,4
Dire Straits,Wild West End,2016-12-16 19:08:00,W,5
Talking Heads,Wild Wild Life,2016-12-16 19:13:00,W,5
Cat Stevens,Wild World,2016-12-16 19:18:00,W,3
Michael Murphey,Wildfire,2016-12-16 19:21:00,W,3
Tom Petty,Wildflowers,2016-12-16 19:24:00,W,4
Bobby Rydell,Wildwood Days,2016-12-16 19:28:00,W,2
The Nitty Gritty Dirt Band,Will The Circle Be Unbroken,2016-12-16 19:30:00,W,5
Los Lobos,Will The Wolf Survive?,2016-12-16 19:35:00,W,5
Carole King,Will You Love Me Tomorrow,2016-12-16 19:40:00,W,5
The Shirelles,Will You Still Love Me Tomorrow,2016-12-16 19:45:00,W,2
Eric Clapton,Willie And The Hand Jive,2016-12-16 19:47:00,W,4
Linda Ronstadt,Willin',2016-12-16 19:51:00,W,3
Little Feat,Willin',2016-12-16 19:54:00,W,3
Frank Zappa,Wind Up Workin' In A Gas Station,2016-12-16 19:57:00,W,3
Son Volt,Windfall,2016-12-16 20:00:00,W,3
Shawn Colvin,Window To The World,2016-12-16 20:03:00,W,5
Amos Lee,Windows Are Rolled Down,2016-12-16 20:08:00,W,6
Stomu Yamashta,Winner/Loser,2016-12-16 20:14:00,W,4
Gil Scott-Heron,Winter In America,2016-12-16 20:18:00,W,8
The Surfaris,Wipe Out,2016-12-16 20:26:00,W,2
The Ventures,Wipe Out,2016-12-16 20:28:00,W,3
Mick Jagger,Wired All Night,2016-12-16 20:31:00,W,4
Pink Floyd,Wish You Were Here,2016-12-16 20:35:00,W,6
A Flock Of Seagulls,Wishing (I Had A Photograph Of You),2016-12-16 20:41:00,W,4
Terence Trent D'Arby,Wishing Well,2016-12-16 20:45:00,W,4
Bob Mould,Wishing Well,2016-12-16 20:49:00,W,7
Pearl Jam,Wishlist,2016-12-16 20:56:00,W,3
Jim Pepper,Witchi Tai To,2016-12-16 20:59:00,W,7
The Troggs,With A Girl Like You,2016-12-16 21:06:00,W,4
The Beatles,With A Little Help From My Friends,2016-12-16 21:10:00,W,2
Joe Cocker,With A Little Help From My Friends,2016-12-16 21:12:00,W,7
Ben Harper,With My Own Two Hands,2016-12-16 21:19:00,W,3
U2,With Or Without You,2016-12-16 21:22:00,W,5
Lucas,With The Lid Off,2016-12-16 21:27:00,W,4
Peter Himmelman,With You,2016-12-16 21:31:00,W,5
The Beatles,Within You Without You,2016-12-16 21:36:00,W,5
Harry Nilsson,Without You,2016-12-16 21:41:00,W,4
TV On The Radio,Wolf Like Me,2016-12-16 21:45:00,W,5
Alabama 3,Woke Up This Morning,2016-12-16 21:50:00,W,4
Harry Chapin,W*O*L*D,2016-12-16 21:54:00,W,5
John Lennon,Woman,2016-12-16 21:59:00,W,3
Peter Himmelman,"Woman With The Strength of 10,000 Men",2016-12-16 22:02:00,W,5
The A's,Woman's Got The Power,2016-12-16 22:07:00,W,6
Natalie Merchant,Wonder,2016-12-16 22:13:00,W,5
Eric Clapton,Wonderful Tonight,2016-12-16 22:18:00,W,5
Jimmy Cliff,Wonderful World Beautiful People,2016-12-16 22:23:00,W,3
Bruce Cockburn,Wondering Where The Lions Are,2016-12-16 22:26:00,W,4
Oasis,Wonderwall,2016-12-16 22:30:00,W,5
The Who,Won't Get Fooled Again,2016-12-16 22:35:00,W,9
Finn Brothers,Won't Give In,2016-12-16 22:44:00,W,5
Crosby Stills & Nash,Wooden Ships,2016-12-16 22:49:00,W,11
Crosby Stills Nash & Young,Woodstock,2016-12-16 23:00:00,W,4
Joni Mitchell,Woodstock,2016-12-16 23:04:00,W,8
Rickie Lee Jones,Woody And Dutch On The Slow Train To Peking,2016-12-16 23:12:00,W,5
David Bowie,Word On A Wing,2016-12-16 23:17:00,W,7
My Morning Jacket,Wordless Chorus,2016-12-16 23:24:00,W,4
Missing Persons,Words,2016-12-16 23:28:00,W,4
Cameo,Word Up,2016-12-16 23:32:00,W,5
Tom Tom Club,Wordy Rappinghood,2016-12-16 23:37:00,W,8
Jurassic 5,Work It Out,2016-12-16 23:45:00,W,4
Michael Jackson,Workin' Day and Night,2016-12-16 23:49:00,W,6
The Members,Working Girl,2016-12-16 23:55:00,W,5
Lynyrd Skynyrd,Working For MCA,2016-12-17 00:00:00,W,4
Lee Dorsey,Working In The Coal Mine,2016-12-17 00:04:00,W,3
